State,County,cooling system type,climate zone,PUE mean
Kentucky,Gallatin County,3,,
Kentucky,Gallatin County,4,,
Kentucky,Gallatin County,5,,
Kentucky,Gallatin County,6,,
Kentucky,Gallatin County,7,,
Kentucky,Gallatin County,8,,
Kentucky,Gallatin County,9,,
Kentucky,Gallatin County,10,,
Kentucky,Gallatin County,11,,
Kentucky,Gallatin County,12,,
Kentucky,Gallatin County,13,,
Kentucky,Gallatin County,14,,
Kentucky,Garrard County,1,,
Kentucky,Garrard County,2,,
Kentucky,Garrard County,3,,
Kentucky,Garrard County,4,,
Kentucky,Garrard County,5,,
Kentucky,Garrard County,6,,
Kentucky,Garrard County,7,,
Kentucky,Garrard County,8,,
Kentucky,Garrard County,9,,
Kentucky,Garrard County,10,,
Kentucky,Garrard County,11,,
Kentucky,Garrard County,12,,
Kentucky,Garrard County,13,,
Kentucky,Garrard County,14,,
Kentucky,Grant County,1,,
Kentucky,Grant County,2,,
Kentucky,Grant County,3,,
Kentucky,Grant County,4,,
Kentucky,Grant County,5,,
Kentucky,Grant County,6,,
Kentucky,Grant County,7,,
Kentucky,Grant County,8,,
Kentucky,Grant County,9,,
Kentucky,Grant County,10,,
Kentucky,Grant County,11,,
Kentucky,Grant County,12,,
Kentucky,Grant County,13,,
Kentucky,Grant County,14,,
Kentucky,Graves County,1,,
Kentucky,Graves County,2,,
Kentucky,Graves County,3,,
Kentucky,Graves County,4,,
Kentucky,Graves County,5,,
Kentucky,Graves County,6,,
Kentucky,Graves County,7,,
Kentucky,Graves County,8,,
Kentucky,Graves County,9,,
Kentucky,Graves County,10,,
Kentucky,Graves County,11,,
Kentucky,Graves County,12,,
Kentucky,Graves County,13,,
Kentucky,Graves County,14,,
Kentucky,Grayson County,1,,
Kentucky,Grayson County,2,,
Kentucky,Grayson County,3,,
Kentucky,Grayson County,4,,
Kentucky,Grayson County,5,,
Kentucky,Grayson County,6,,
Kentucky,Grayson County,7,,
Kentucky,Grayson County,8,,
Kentucky,Grayson County,9,,
Kentucky,Grayson County,10,,
Kentucky,Grayson County,11,,
Kentucky,Grayson County,12,,
Kentucky,Grayson County,13,,
Kentucky,Grayson County,14,,
Kentucky,Green County,1,,
Kentucky,Green County,2,,
Kentucky,Green County,3,,
Kentucky,Green County,4,,
Kentucky,Green County,5,,
Kentucky,Green County,6,,
Kentucky,Green County,7,,
Kentucky,Green County,8,,
Kentucky,Green County,9,,
Kentucky,Green County,10,,
Kentucky,Green County,11,,
Kentucky,Green County,12,,
Kentucky,Green County,13,,
Kentucky,Green County,14,,
Kentucky,Greenup County,1,,
Kentucky,Greenup County,2,,
Kentucky,Greenup County,3,,
Kentucky,Greenup County,4,,
Kentucky,Greenup County,5,,
Kentucky,Greenup County,6,,
Kentucky,Greenup County,7,,
Kentucky,Greenup County,8,,
Kentucky,Greenup County,9,,
Kentucky,Greenup County,10,,
Kentucky,Greenup County,11,,
Kentucky,Greenup County,12,,
Kentucky,Greenup County,13,,
Kentucky,Greenup County,14,,
Kentucky,Hancock County,1,,
Kentucky,Hancock County,2,,
Kentucky,Hancock County,3,,
Kentucky,Hancock County,4,,
Kentucky,Hancock County,5,,
Kentucky,Hancock County,6,,
Kentucky,Hancock County,7,,
Kentucky,Hancock County,8,,
Kentucky,Hancock County,9,,
Kentucky,Hancock County,10,,
Kentucky,Hancock County,11,,
Kentucky,Hancock County,12,,
Kentucky,Hancock County,13,,
Kentucky,Hancock County,14,,
Kentucky,Hardin County,1,,
Kentucky,Hardin County,2,,
Kentucky,Hardin County,3,,
Kentucky,Hardin County,4,,
Kentucky,Hardin County,5,,
Kentucky,Hardin County,6,,
Kentucky,Hardin County,7,,
Kentucky,Hardin County,8,,
Kentucky,Hardin County,9,,
Kentucky,Hardin County,10,,
Kentucky,Hardin County,11,,
Kentucky,Hardin County,12,,
Kentucky,Hardin County,13,,
Kentucky,Hardin County,14,,
Kentucky,Harlan County,1,,
Kentucky,Harlan County,2,,
Kentucky,Harlan County,3,,
Kentucky,Harlan County,4,,
Kentucky,Harlan County,5,,
Kentucky,Harlan County,6,,
Kentucky,Harlan County,7,,
Kentucky,Harlan County,8,,
Kentucky,Harlan County,9,,
Kentucky,Harlan County,10,,
Kentucky,Harlan County,11,,
Kentucky,Harlan County,12,,
Kentucky,Harlan County,13,,
Kentucky,Harlan County,14,,
Kentucky,Harrison County,1,,
Kentucky,Harrison County,2,,
Kentucky,Harrison County,3,,
Kentucky,Harrison County,4,,
Kentucky,Harrison County,5,,
Kentucky,Harrison County,6,,
Kentucky,Harrison County,7,,
Kentucky,Harrison County,8,,
Kentucky,Harrison County,9,,
Kentucky,Harrison County,10,,
Kentucky,Harrison County,11,,
Kentucky,Harrison County,12,,
Kentucky,Harrison County,13,,
Kentucky,Harrison County,14,,
Kentucky,Hart County,1,,
Kentucky,Hart County,2,,
Kentucky,Hart County,3,,
Kentucky,Hart County,4,,
Kentucky,Hart County,5,,
Kentucky,Hart County,6,,
Kentucky,Hart County,7,,
Kentucky,Hart County,8,,
Kentucky,Hart County,9,,
Kentucky,Hart County,10,,
Kentucky,Hart County,11,,
Kentucky,Hart County,12,,
Kentucky,Hart County,13,,
Kentucky,Hart County,14,,
Kentucky,Henderson County,1,,
Kentucky,Henderson County,2,,
Kentucky,Henderson County,3,,
Kentucky,Henderson County,4,,
Kentucky,Henderson County,5,,
Kentucky,Henderson County,6,,
Kentucky,Henderson County,7,,
Kentucky,Henderson County,8,,
Kentucky,Henderson County,9,,
Kentucky,Henderson County,10,,
Kentucky,Henderson County,11,,
Kentucky,Henderson County,12,,
Kentucky,Henderson County,13,,
Kentucky,Henderson County,14,,
Kentucky,Henry County,1,,
Kentucky,Henry County,2,,
Kentucky,Henry County,3,,
Kentucky,Henry County,4,,
Kentucky,Henry County,5,,
Kentucky,Henry County,6,,
Kentucky,Henry County,7,,
Kentucky,Henry County,8,,
Kentucky,Henry County,9,,
Kentucky,Henry County,10,,
Kentucky,Henry County,11,,
Kentucky,Henry County,12,,
Kentucky,Henry County,13,,
Kentucky,Henry County,14,,
Kentucky,Hickman County,1,,
Kentucky,Hickman County,2,,
Kentucky,Hickman County,3,,
Kentucky,Hickman County,4,,
Kentucky,Hickman County,5,,
Kentucky,Hickman County,6,,
Kentucky,Hickman County,7,,
Kentucky,Hickman County,8,,
Kentucky,Hickman County,9,,
Kentucky,Hickman County,10,,
Kentucky,Hickman County,11,,
Kentucky,Hickman County,12,,
Kentucky,Hickman County,13,,
Kentucky,Hickman County,14,,
Kentucky,Hopkins County,1,,
Kentucky,Hopkins County,2,,
Kentucky,Hopkins County,3,,
Kentucky,Hopkins County,4,,
Kentucky,Hopkins County,5,,
Kentucky,Hopkins County,6,,
Kentucky,Hopkins County,7,,
Kentucky,Hopkins County,8,,
Kentucky,Hopkins County,9,,
Kentucky,Hopkins County,10,,
Kentucky,Hopkins County,11,,
Kentucky,Hopkins County,12,,
Kentucky,Hopkins County,13,,
Kentucky,Hopkins County,14,,
Kentucky,Jackson County,1,,
Kentucky,Jackson County,2,,
Kentucky,Jackson County,3,,
Kentucky,Jackson County,4,,
Kentucky,Jackson County,5,,
Kentucky,Jackson County,6,,
Kentucky,Jackson County,7,,
Kentucky,Jackson County,8,,
Kentucky,Jackson County,9,,
Kentucky,Jackson County,10,,
Kentucky,Jackson County,11,,
Kentucky,Jackson County,12,,
Kentucky,Jackson County,13,,
Kentucky,Jackson County,14,,
Kentucky,Jefferson County,1,,
Kentucky,Jefferson County,2,,
Kentucky,Jefferson County,3,,
Kentucky,Jefferson County,4,,
Kentucky,Jefferson County,5,,
Kentucky,Jefferson County,6,,
Kentucky,Jefferson County,7,,
Kentucky,Jefferson County,8,,
Kentucky,Jefferson County,9,,
Kentucky,Jefferson County,10,,
Kentucky,Jefferson County,11,,
Kentucky,Jefferson County,12,,
Kentucky,Jefferson County,13,,
Kentucky,Jefferson County,14,,
Kentucky,Jessamine County,1,,
Kentucky,Jessamine County,2,,
Kentucky,Jessamine County,3,,
Kentucky,Jessamine County,4,,
Kentucky,Jessamine County,5,,
Kentucky,Jessamine County,6,,
Kentucky,Jessamine County,7,,
Kentucky,Jessamine County,8,,
Kentucky,Jessamine County,9,,
Kentucky,Jessamine County,10,,
Kentucky,Jessamine County,11,,
Kentucky,Jessamine County,12,,
Kentucky,Jessamine County,13,,
Kentucky,Jessamine County,14,,
Kentucky,Johnson County,1,,
Kentucky,Johnson County,2,,
Kentucky,Johnson County,3,,
Kentucky,Johnson County,4,,
Kentucky,Johnson County,5,,
Kentucky,Johnson County,6,,
Kentucky,Johnson County,7,,
Kentucky,Johnson County,8,,
Kentucky,Johnson County,9,,
Kentucky,Johnson County,10,,
Kentucky,Johnson County,11,,
Kentucky,Johnson County,12,,
Kentucky,Johnson County,13,,
Kentucky,Johnson County,14,,
Kentucky,Kenton County,1,,
Kentucky,Kenton County,2,,
Kentucky,Kenton County,3,,
Kentucky,Kenton County,4,,
Kentucky,Kenton County,5,,
Kentucky,Kenton County,6,,
Kentucky,Kenton County,7,,
Kentucky,Kenton County,8,,
Kentucky,Kenton County,9,,
Kentucky,Kenton County,10,,
Kentucky,Kenton County,11,,
Kentucky,Kenton County,12,,
Kentucky,Kenton County,13,,
Kentucky,Kenton County,14,,
Kentucky,Knott County,1,,
Kentucky,Knott County,2,,
Kentucky,Knott County,3,,
Kentucky,Knott County,4,,
Kentucky,Knott County,5,,
Kentucky,Knott County,6,,
Kentucky,Knott County,7,,
Kentucky,Knott County,8,,
Kentucky,Knott County,9,,
Kentucky,Knott County,10,,
Kentucky,Knott County,11,,
Kentucky,Knott County,12,,
Kentucky,Knott County,13,,
Kentucky,Knott County,14,,
Kentucky,Knox County,1,,
Kentucky,Knox County,2,,
Kentucky,Knox County,3,,
Kentucky,Knox County,4,,
Kentucky,Knox County,5,,
Kentucky,Knox County,6,,
Kentucky,Knox County,7,,
Kentucky,Knox County,8,,
Kentucky,Knox County,9,,
Kentucky,Knox County,10,,
Kentucky,Knox County,11,,
Kentucky,Knox County,12,,
Kentucky,Knox County,13,,
Kentucky,Knox County,14,,
Kentucky,Larue County,1,,
Kentucky,Larue County,2,,
Kentucky,Larue County,3,,
Kentucky,Larue County,4,,
Kentucky,Larue County,5,,
Kentucky,Larue County,6,,
Kentucky,Larue County,7,,
Kentucky,Larue County,8,,
Kentucky,Larue County,9,,
Kentucky,Larue County,10,,
Kentucky,Larue County,11,,
Kentucky,Larue County,12,,
Kentucky,Larue County,13,,
Kentucky,Larue County,14,,
Kentucky,Laurel County,1,,
Kentucky,Laurel County,2,,
Kentucky,Laurel County,3,,
Kentucky,Laurel County,4,,
Kentucky,Laurel County,5,,
Kentucky,Laurel County,6,,
Kentucky,Laurel County,7,,
Kentucky,Laurel County,8,,
Kentucky,Laurel County,9,,
Kentucky,Laurel County,10,,
Kentucky,Laurel County,11,,
Kentucky,Laurel County,12,,
Kentucky,Laurel County,13,,
Kentucky,Laurel County,14,,
Kentucky,Lawrence County,1,,
Kentucky,Lawrence County,2,,
Kentucky,Lawrence County,3,,
Kentucky,Lawrence County,4,,
Kentucky,Lawrence County,5,,
Kentucky,Lawrence County,6,,
Kentucky,Lawrence County,7,,
Kentucky,Lawrence County,8,,
Kentucky,Lawrence County,9,,
Kentucky,Lawrence County,10,,
Kentucky,Lawrence County,11,,
Kentucky,Lawrence County,12,,
Kentucky,Lawrence County,13,,
Kentucky,Lawrence County,14,,
Kentucky,Lee County,1,,
Kentucky,Lee County,2,,
Kentucky,Lee County,3,,
Kentucky,Lee County,4,,
Kentucky,Lee County,5,,
Kentucky,Lee County,6,,
Kentucky,Lee County,7,,
Kentucky,Lee County,8,,
Kentucky,Lee County,9,,
Kentucky,Lee County,10,,
Kentucky,Lee County,11,,
Kentucky,Lee County,12,,
Kentucky,Lee County,13,,
Kentucky,Lee County,14,,
Kentucky,Leslie County,1,,
Kentucky,Leslie County,2,,
Kentucky,Leslie County,3,,
Kentucky,Leslie County,4,,
Kentucky,Leslie County,5,,
Kentucky,Leslie County,6,,
Kentucky,Leslie County,7,,
Kentucky,Leslie County,8,,
Kentucky,Leslie County,9,,
Kentucky,Leslie County,10,,
Kentucky,Leslie County,11,,
Kentucky,Leslie County,12,,
Kentucky,Leslie County,13,,
Kentucky,Leslie County,14,,
Kentucky,Letcher County,1,,
Kentucky,Letcher County,2,,
Kentucky,Letcher County,3,,
Kentucky,Letcher County,4,,
Kentucky,Letcher County,5,,
Kentucky,Letcher County,6,,
Kentucky,Letcher County,7,,
Kentucky,Letcher County,8,,
Kentucky,Letcher County,9,,
Kentucky,Letcher County,10,,
Kentucky,Letcher County,11,,
Kentucky,Letcher County,12,,
Kentucky,Letcher County,13,,
Kentucky,Letcher County,14,,
Kentucky,Lewis County,1,,
Kentucky,Lewis County,2,,
Kentucky,Lewis County,3,,
Kentucky,Lewis County,4,,
Kentucky,Lewis County,5,,
Kentucky,Lewis County,6,,
Kentucky,Lewis County,7,,
Kentucky,Lewis County,8,,
Kentucky,Lewis County,9,,
Kentucky,Lewis County,10,,
Kentucky,Lewis County,11,,
Kentucky,Lewis County,12,,
Kentucky,Lewis County,13,,
Kentucky,Lewis County,14,,
Kentucky,Lincoln County,1,,
Kentucky,Lincoln County,2,,
Kentucky,Lincoln County,3,,
Kentucky,Lincoln County,4,,
Kentucky,Lincoln County,5,,
Kentucky,Lincoln County,6,,
Kentucky,Lincoln County,7,,
Kentucky,Lincoln County,8,,
Kentucky,Lincoln County,9,,
Kentucky,Lincoln County,10,,
Kentucky,Lincoln County,11,,
Kentucky,Lincoln County,12,,
Kentucky,Lincoln County,13,,
Kentucky,Lincoln County,14,,
Kentucky,Livingston County,1,,
Kentucky,Livingston County,2,,
Kentucky,Livingston County,3,,
Kentucky,Livingston County,4,,
Kentucky,Livingston County,5,,
Kentucky,Livingston County,6,,
Kentucky,Livingston County,7,,
Kentucky,Livingston County,8,,
Kentucky,Livingston County,9,,
Kentucky,Livingston County,10,,
Kentucky,Livingston County,11,,
Kentucky,Livingston County,12,,
Kentucky,Livingston County,13,,
Kentucky,Livingston County,14,,
Kentucky,Logan County,1,,
Kentucky,Logan County,2,,
Kentucky,Logan County,3,,
Kentucky,Logan County,4,,
Kentucky,Logan County,5,,
Kentucky,Logan County,6,,
Kentucky,Logan County,7,,
Kentucky,Logan County,8,,
Kentucky,Logan County,9,,
Kentucky,Logan County,10,,
Kentucky,Logan County,11,,
Kentucky,Logan County,12,,
Kentucky,Logan County,13,,
Kentucky,Logan County,14,,
Kentucky,Lyon County,1,,
Kentucky,Lyon County,2,,
Kentucky,Lyon County,3,,
Kentucky,Lyon County,4,,
Kentucky,Lyon County,5,,
Kentucky,Lyon County,6,,
Kentucky,Lyon County,7,,
Kentucky,Lyon County,8,,
Kentucky,Lyon County,9,,
Kentucky,Lyon County,10,,
Kentucky,Lyon County,11,,
Kentucky,Lyon County,12,,
Kentucky,Lyon County,13,,
Kentucky,Lyon County,14,,
Kentucky,Madison County,1,,
Kentucky,Madison County,2,,
Kentucky,Madison County,3,,
Kentucky,Madison County,4,,
Kentucky,Madison County,5,,
Kentucky,Madison County,6,,
Kentucky,Madison County,7,,
Kentucky,Madison County,8,,
Kentucky,Madison County,9,,
Kentucky,Madison County,10,,
Kentucky,Madison County,11,,
Kentucky,Madison County,12,,
Kentucky,Madison County,13,,
Kentucky,Madison County,14,,
Kentucky,Magoffin County,1,,
Kentucky,Magoffin County,2,,
Kentucky,Magoffin County,3,,
Kentucky,Magoffin County,4,,
Kentucky,Magoffin County,5,,
Kentucky,Magoffin County,6,,
Kentucky,Magoffin County,7,,
Kentucky,Magoffin County,8,,
Kentucky,Magoffin County,9,,
Kentucky,Magoffin County,10,,
Kentucky,Magoffin County,11,,
Kentucky,Magoffin County,12,,
Kentucky,Magoffin County,13,,
Kentucky,Magoffin County,14,,
Kentucky,Marion County,1,,
Kentucky,Marion County,2,,
Kentucky,Marion County,3,,
Kentucky,Marion County,4,,
Kentucky,Marion County,5,,
Kentucky,Marion County,6,,
Kentucky,Marion County,7,,
Kentucky,Marion County,8,,
Kentucky,Marion County,9,,
Kentucky,Marion County,10,,
Kentucky,Marion County,11,,
Kentucky,Marion County,12,,
Kentucky,Marion County,13,,
Kentucky,Marion County,14,,
Kentucky,Marshall County,1,,
Kentucky,Marshall County,2,,
Kentucky,Marshall County,3,,
Kentucky,Marshall County,4,,
Kentucky,Marshall County,5,,
Kentucky,Marshall County,6,,
Kentucky,Marshall County,7,,
Kentucky,Marshall County,8,,
Kentucky,Marshall County,9,,
Kentucky,Marshall County,10,,
Kentucky,Marshall County,11,,
Kentucky,Marshall County,12,,
Kentucky,Marshall County,13,,
Kentucky,Marshall County,14,,
Kentucky,Martin County,1,,
Kentucky,Martin County,2,,
Kentucky,Martin County,3,,
Kentucky,Martin County,4,,
Kentucky,Martin County,5,,
Kentucky,Martin County,6,,
Kentucky,Martin County,7,,
Kentucky,Martin County,8,,
Kentucky,Martin County,9,,
Kentucky,Martin County,10,,
Kentucky,Martin County,11,,
Kentucky,Martin County,12,,
Kentucky,Martin County,13,,
Kentucky,Martin County,14,,
Kentucky,Mason County,1,,
Kentucky,Mason County,2,,
Kentucky,Mason County,3,,
Kentucky,Mason County,4,,
Kentucky,Mason County,5,,
Kentucky,Mason County,6,,
Kentucky,Mason County,7,,
Kentucky,Mason County,8,,
Kentucky,Mason County,9,,
Kentucky,Mason County,10,,
Kentucky,Mason County,11,,
Kentucky,Mason County,12,,
Kentucky,Mason County,13,,
Kentucky,Mason County,14,,
Kentucky,McCracken County,1,,
Kentucky,McCracken County,2,,
Kentucky,McCracken County,3,,
Kentucky,McCracken County,4,,
Kentucky,McCracken County,5,,
Kentucky,McCracken County,6,,
Kentucky,McCracken County,7,,
Kentucky,McCracken County,8,,
Kentucky,McCracken County,9,,
Kentucky,McCracken County,10,,
Kentucky,McCracken County,11,,
Kentucky,McCracken County,12,,
Kentucky,McCracken County,13,,
Kentucky,McCracken County,14,,
Kentucky,McCreary County,1,,
Kentucky,McCreary County,2,,
Kentucky,McCreary County,3,,
Kentucky,McCreary County,4,,
Kentucky,McCreary County,5,,
Kentucky,McCreary County,6,,
Kentucky,McCreary County,7,,
Kentucky,McCreary County,8,,
Kentucky,McCreary County,9,,
Kentucky,McCreary County,10,,
Kentucky,McCreary County,11,,
Kentucky,McCreary County,12,,
Kentucky,McCreary County,13,,
Kentucky,McCreary County,14,,
Kentucky,McLean County,1,,
Kentucky,McLean County,2,,
Kentucky,McLean County,3,,
Kentucky,McLean County,4,,
Kentucky,McLean County,5,,
Kentucky,McLean County,6,,
Kentucky,McLean County,7,,
Kentucky,McLean County,8,,
Kentucky,McLean County,9,,
Kentucky,McLean County,10,,
Kentucky,McLean County,11,,
Kentucky,McLean County,12,,
Kentucky,McLean County,13,,
Kentucky,McLean County,14,,
Kentucky,Meade County,1,,
Kentucky,Meade County,2,,
Kentucky,Meade County,3,,
Kentucky,Meade County,4,,
Kentucky,Meade County,5,,
Kentucky,Meade County,6,,
Kentucky,Meade County,7,,
Kentucky,Meade County,8,,
Kentucky,Meade County,9,,
Kentucky,Meade County,10,,
Kentucky,Meade County,11,,
Kentucky,Meade County,12,,
Kentucky,Meade County,13,,
Kentucky,Meade County,14,,
Kentucky,Menifee County,1,,
Kentucky,Menifee County,2,,
Kentucky,Menifee County,3,,
Kentucky,Menifee County,4,,
Kentucky,Menifee County,5,,
Kentucky,Menifee County,6,,
Kentucky,Menifee County,7,,
Kentucky,Menifee County,8,,
Kentucky,Menifee County,9,,
Kentucky,Menifee County,10,,
Kentucky,Menifee County,11,,
Kentucky,Menifee County,12,,
Kentucky,Menifee County,13,,
Kentucky,Menifee County,14,,
Kentucky,Mercer County,1,,
Kentucky,Mercer County,2,,
Kentucky,Mercer County,3,,
Kentucky,Mercer County,4,,
Kentucky,Mercer County,5,,
Kentucky,Mercer County,6,,
Kentucky,Mercer County,7,,
Kentucky,Mercer County,8,,
Kentucky,Mercer County,9,,
Kentucky,Mercer County,10,,
Kentucky,Mercer County,11,,
Kentucky,Mercer County,12,,
Kentucky,Mercer County,13,,
Kentucky,Mercer County,14,,
Kentucky,Metcalfe County,1,,
Kentucky,Metcalfe County,2,,
Kentucky,Metcalfe County,3,,
Kentucky,Metcalfe County,4,,
Kentucky,Metcalfe County,5,,
Kentucky,Metcalfe County,6,,
Kentucky,Metcalfe County,7,,
Kentucky,Metcalfe County,8,,
Kentucky,Metcalfe County,9,,
Kentucky,Metcalfe County,10,,
Kentucky,Metcalfe County,11,,
Kentucky,Metcalfe County,12,,
Kentucky,Metcalfe County,13,,
Kentucky,Metcalfe County,14,,
Kentucky,Monroe County,1,,
Kentucky,Monroe County,2,,
Kentucky,Monroe County,3,,
Kentucky,Monroe County,4,,
Kentucky,Monroe County,5,,
Kentucky,Monroe County,6,,
Kentucky,Monroe County,7,,
Kentucky,Monroe County,8,,
Kentucky,Monroe County,9,,
Kentucky,Monroe County,10,,
Kentucky,Monroe County,11,,
Kentucky,Monroe County,12,,
Kentucky,Monroe County,13,,
Kentucky,Monroe County,14,,
Kentucky,Montgomery County,1,,
Kentucky,Montgomery County,2,,
Kentucky,Montgomery County,3,,
Kentucky,Montgomery County,4,,
Kentucky,Montgomery County,5,,
Kentucky,Montgomery County,6,,
Kentucky,Montgomery County,7,,
Kentucky,Montgomery County,8,,
Kentucky,Montgomery County,9,,
Kentucky,Montgomery County,10,,
Kentucky,Montgomery County,11,,
Kentucky,Montgomery County,12,,
Kentucky,Montgomery County,13,,
Kentucky,Montgomery County,14,,
Kentucky,Morgan County,1,,
Kentucky,Morgan County,2,,
Kentucky,Morgan County,3,,
Kentucky,Morgan County,4,,
Kentucky,Morgan County,5,,
Kentucky,Morgan County,6,,
Kentucky,Morgan County,7,,
Kentucky,Morgan County,8,,
Kentucky,Morgan County,9,,
Kentucky,Morgan County,10,,
Kentucky,Morgan County,11,,
Kentucky,Morgan County,12,,
Kentucky,Morgan County,13,,
Kentucky,Morgan County,14,,
Kentucky,Muhlenberg County,1,,
Kentucky,Muhlenberg County,2,,
Kentucky,Muhlenberg County,3,,
Kentucky,Muhlenberg County,4,,
Kentucky,Muhlenberg County,5,,
Kentucky,Muhlenberg County,6,,
Kentucky,Muhlenberg County,7,,
Kentucky,Muhlenberg County,8,,
Kentucky,Muhlenberg County,9,,
Kentucky,Muhlenberg County,10,,
Kentucky,Muhlenberg County,11,,
Kentucky,Muhlenberg County,12,,
Kentucky,Muhlenberg County,13,,
Kentucky,Muhlenberg County,14,,
Kentucky,Nelson County,1,,
Kentucky,Nelson County,2,,
Kentucky,Nelson County,3,,
Kentucky,Nelson County,4,,
Kentucky,Nelson County,5,,
Kentucky,Nelson County,6,,
Kentucky,Nelson County,7,,
Kentucky,Nelson County,8,,
Kentucky,Nelson County,9,,
Kentucky,Nelson County,10,,
Kentucky,Nelson County,11,,
Kentucky,Nelson County,12,,
Kentucky,Nelson County,13,,
Kentucky,Nelson County,14,,
Kentucky,Nicholas County,1,,
Kentucky,Nicholas County,2,,
Kentucky,Nicholas County,3,,
Kentucky,Nicholas County,4,,
Kentucky,Nicholas County,5,,
Kentucky,Nicholas County,6,,
Kentucky,Nicholas County,7,,
Kentucky,Nicholas County,8,,
